sno,search_key,display_key,description,additional _notes,sec_recommendation,link_external,link_internal
,,NtQueryDirectoryFile,ntdll.dll,,,,
,,NtQueryDirectoryObject,ntdll.dll,,,,
,,NtQueryDriverEntryOrder,ntdll.dll,,,,
,,NtQueryEaFile,ntdll.dll,,,,
,,NtQueryEvent,ntdll.dll,,,,
,,NtQueryFullAttributesFile,ntdll.dll,,,,
,,NtQueryInformationAtom,ntdll.dll,,,,
,,NtQueryInformationEnlistment,ntdll.dll,,,,
,,NtQueryInformationFile,ntdll.dll,,,,
,,NtQueryInformationJobObject,ntdll.dll,,,,
,,NtQueryInformationPort,ntdll.dll,,,,
,,NtQueryInformationProcess,ntdll.dll,,,,
,,NtQueryInformationResourceManager,ntdll.dll,,,,
,,NtQueryInformationThread,ntdll.dll,,,,
,,NtQueryInformationToken,ntdll.dll,,,,
,,NtQueryInformationTransaction,ntdll.dll,,,,
,,NtQueryInformationTransactionManager,ntdll.dll,,,,
,,NtQueryInformationWorkerFactory,ntdll.dll,,,,
,,NtQueryInstallUILanguage,ntdll.dll,,,,
,,NtQueryIntervalProfile,ntdll.dll,,,,
,,NtQueryIoCompletion,ntdll.dll,,,,
,,NtQueryKey,ntdll.dll,,,,
,,NtQueryLicenseValue,ntdll.dll,,,,
,,NtQueryMultipleValueKey,ntdll.dll,,,,
,,NtQueryMutant,ntdll.dll,,,,
,,NtQueryObject,ntdll.dll,,,,
,,NtQueryOleDirectoryFile,ntdll.dll,,,,
,,NtQueryOpenSubKeys,ntdll.dll,,,,
,,NtQueryOpenSubKeysEx,ntdll.dll,,,,
,,NtQueryPerformanceCounter,ntdll.dll,,,,
,,NtQueryPortInformationProcess,ntdll.dll,,,,
,,NtQueryQuotaInformationFile,ntdll.dll,,,,
,,NtQuerySection,ntdll.dll,,,,
,,NtQuerySecurityAttributesToken,ntdll.dll,,,,
,,NtQuerySecurityObject,ntdll.dll,,,,
,,NtQuerySemaphore,ntdll.dll,,,,
,,NtQuerySymbolicLinkObject,ntdll.dll,,,,
,,NtQuerySystemEnvironmentValue,ntdll.dll,,,,
,,NtQuerySystemEnvironmentValueEx,ntdll.dll,,,,
,,NtQuerySystemInformation,ntdll.dll,,,,
,,NtQuerySystemInformationEx,ntdll.dll,,,,
,,NtQuerySystemTime,ntdll.dll,,,,
,,NtQueryTimer,ntdll.dll,,,,
,,NtQueryTimerResolution,ntdll.dll,,,,
,,NtQueryValueKey,ntdll.dll,,,,
,,NtQueryVirtualMemory,ntdll.dll,,,,
,,NtQueryVolumeInformationFile,ntdll.dll,,,,
,,NtQueryWnfStateData,ntdll.dll,,,,
,,NtQueryWnfStateNameInformation,ntdll.dll,,,,
,,NtQueueApcThread,ntdll.dll,,,,
,,NtQueueApcThreadEx,ntdll.dll,,,,
,,NtRaiseException,ntdll.dll,,,,
,,NtRaiseHardError,ntdll.dll,,,,
,,NtReadFile,ntdll.dll,,,,
,,NtReadFileScatter,ntdll.dll,,,,
,,NtReadOnlyEnlistment,ntdll.dll,,,,
,,NtReadRequestData,ntdll.dll,,,,
,,NtReadVirtualMemory,ntdll.dll,,,,
,,NtRecoverEnlistment,ntdll.dll,,,,
,,NtRecoverResourceManager,ntdll.dll,,,,
,,NtRecoverTransactionManager,ntdll.dll,,,,
,,NtRegisterNewDevice,ntdll.dll,,,,
,,NtRegisterProtocolAddressInformation,ntdll.dll,,,,
,,NtRegisterThreadTerminatePort,ntdll.dll,,,,
,,NtReleaseCMFViewOwnership,ntdll.dll,,,,
,,NtReleaseKeyedEvent,ntdll.dll,,,,
,,NtReleaseMutant,ntdll.dll,,,,
,,NtReleaseProcessMutant,ntdll.dll,,,,
,,NtReleaseSemaphore,ntdll.dll,,,,
,,NtReleaseWorkerFactoryWorker,ntdll.dll,,,,
,,NtRemoveIoCompletion,ntdll.dll,,,,
,,NtRemoveIoCompletionEx,ntdll.dll,,,,
,,NtRemoveProcessDebug,ntdll.dll,,,,
,,NtRenameKey,ntdll.dll,,,,
,,NtRenameTransactionManager,ntdll.dll,,,,
,,NtRenameValueKey,ntdll.dll,,,,
,,NtReplaceKey,ntdll.dll,,,,
,,NtReplacePartitionUnit,ntdll.dll,,,,
,,NtReplyPort,ntdll.dll,,,,
,,NtReplyWaitReceivePort,ntdll.dll,,,,
,,NtReplyWaitReceivePortEx,ntdll.dll,,,,
,,NtReplyWaitReplyPort,ntdll.dll,,,,
,,NtReplyWaitSendChannel,ntdll.dll,,,,
,,NtRequestDeviceWakeup,ntdll.dll,,,,
,,NtRequestPort,ntdll.dll,,,,
,,NtRequestWaitReplyPort,ntdll.dll,,,,
,,NtRequestWakeupLatency,ntdll.dll,,,,
,,NtResetEvent,ntdll.dll,,,,
,,NtResetWriteWatch,ntdll.dll,,,,
,,NtRestoreKey,ntdll.dll,,,,
,,NtResumeProcess,ntdll.dll,,,,
,,NtResumeThread,ntdll.dll,,,,
,,NtRevertContainerImpersonation,ntdll.dll,,,,
,,NtRollbackComplete,ntdll.dll,,,,
,,NtRollbackEnlistment,ntdll.dll,,,,
,,NtRollbackSavepointTransaction,ntdll.dll,,,,
,,NtRollbackTransaction,ntdll.dll,,,,
,,NtRollforwardTransactionManager,ntdll.dll,,,,
,,NtSaveKey,ntdll.dll,,,,
,,NtSaveKeyEx,ntdll.dll,,,,
,,NtSaveMergedKeys,ntdll.dll,,,,
,,NtSavepointComplete,ntdll.dll,,,,
,,NtSavepointTransaction,ntdll.dll,,,,
,,NtSecureConnectPort,ntdll.dll,,,,
,,NtSendWaitReplyChannel,ntdll.dll,,,,
,,NtSerializeBoot,ntdll.dll,,,,
,,NtSetBootEntryOrder,ntdll.dll,,,,
,,NtSetBootOptions,ntdll.dll,,,,
,,NtSetCachedSigningLevel,ntdll.dll,,,,
,,NtSetContextChannel,ntdll.dll,,,,
,,NtSetContextThread,ntdll.dll,,,,
,,NtSetDebugFilterState,ntdll.dll,,,,
,,NtSetDefaultHardErrorPort,ntdll.dll,,,,
,,NtSetDefaultLocale,ntdll.dll,,,,
,,NtSetDefaultUILanguage,ntdll.dll,,,,
,,NtSetDriverEntryOrder,ntdll.dll,,,,
,,NtSetEaFile,ntdll.dll,,,,
,,NtSetEvent,ntdll.dll,,,,
,,NtSetEventBoostPriority,ntdll.dll,,,,
,,NtSetHighEventPair,ntdll.dll,,,,
,,NtSetHighWaitLowEventPair,ntdll.dll,,,,
,,NtSetHighWaitLowThread,ntdll.dll,,,,
,,NtSetIRTimer,ntdll.dll,,,,
,,NtSetInformationDebugObject,ntdll.dll,,,,
,,NtSetInformationEnlistment,ntdll.dll,,,,
,,NtSetInformationFile,ntdll.dll,,,,
,,NtSetInformationJobObject,ntdll.dll,,,,
,,NtSetInformationKey,ntdll.dll,,,,
,,NtSetInformationObject,ntdll.dll,,,,
,,NtSetInformationProcess,ntdll.dll,,,,
,,NtSetInformationResourceManager,ntdll.dll,,,,
,,NtSetInformationSymbolicLink,ntdll.dll,,,,
,,NtSetInformationThread,ntdll.dll,,,,
,,NtSetInformationToken,ntdll.dll,,,,
,,NtSetInformationTransaction,ntdll.dll,,,,
,,NtSetInformationTransactionManager,ntdll.dll,,,,
,,NtSetInformationVirtualMemory,ntdll.dll,,,,
,,NtSetInformationWorkerFactory,ntdll.dll,,,,
,,NtSetIntervalProfile,ntdll.dll,,,,
,,NtSetIoCompletion,ntdll.dll,,,,
,,NtSetIoCompletionEx,ntdll.dll,,,,
,,NtSetLdtEntries,ntdll.dll,,,,
,,NtSetLowEventPair,ntdll.dll,,,,
,,NtSetLowWaitHighEventPair,ntdll.dll,,,,
,,NtSetLowWaitHighThread,ntdll.dll,,,,
,,NtSetQuotaInformationFile,ntdll.dll,,,,
,,NtSetSecurityObject,ntdll.dll,,,,
,,NtSetSystemEnvironmentValue,ntdll.dll,,,,
,,NtSetSystemEnvironmentValueEx,ntdll.dll,,,,
,,NtSetSystemInformation,ntdll.dll,,,,
,,NtSetSystemPowerState,ntdll.dll,,,,
,,NtSetSystemTime,ntdll.dll,,,,
,,NtSetThreadExecutionState,ntdll.dll,,,,
,,NtSetTimer,ntdll.dll,,,,
,,NtSetTimer2,ntdll.dll,,,,
,,NtSetTimerEx,ntdll.dll,,,,
,,NtSetTimerResolution,ntdll.dll,,,,
,,NtSetUuidSeed,ntdll.dll,,,,
,,NtSetValueKey,ntdll.dll,,,,
,,NtSetVolumeInformationFile,ntdll.dll,,,,
,,NtSetWnfProcessNotificationEvent,ntdll.dll,,,,
,,NtShutdownSystem,ntdll.dll,,,,
,,NtShutdownWorkerFactory,ntdll.dll,,,,
,,NtSignalAndWaitForSingleObject,ntdll.dll,,,,
,,NtSinglePhaseReject,ntdll.dll,,,,
,,NtStartProfile,ntdll.dll,,,,
,,NtStartTm,ntdll.dll,,,,
,,NtStopProfile,ntdll.dll,,,,
,,NtSubscribeWnfStateChange,ntdll.dll,,,,
,,NtSuspendProcess,ntdll.dll,,,,
,,NtSuspendThread,ntdll.dll,,,,
,,NtSystemDebugControl,ntdll.dll,,,,
,,NtTerminateJobObject,ntdll.dll,,,,
,,NtTerminateProcess,ntdll.dll,,,,
,,NtTerminateThread,ntdll.dll,,,,
,,NtTestAlert,ntdll.dll,,,,
,,NtThawRegistry,ntdll.dll,,,,
,,NtThawTransactions,ntdll.dll,,,,
,,NtTraceControl,ntdll.dll,,,,
,,NtTraceEvent,ntdll.dll,,,,
,,NtTranslateFilePath,ntdll.dll,,,,
,,NtUmsThreadYield,ntdll.dll,,,,
,,NtUnloadDriver,ntdll.dll,,,,
,,NtUnloadKey,ntdll.dll,,,,
,,NtUnloadKey2,ntdll.dll,,,,
,,NtUnloadKeyEx,ntdll.dll,,,,
,,NtUnlockFile,ntdll.dll,,,,
,,NtUnlockVirtualMemory,ntdll.dll,,,,
,,NtUnmapViewOfSection,ntdll.dll,,,,
,,NtUnmapViewOfSectionEx,ntdll.dll,,,,
,,NtUnsubscribeWnfStateChange,ntdll.dll,,,,
,,NtUpdateWnfStateData,ntdll.dll,,,,
,,NtVdmControl,ntdll.dll,,,,
,,NtVdmStartExecution,ntdll.dll,,,,
,,NtW32Call,ntdll.dll,,,,
,,NtWaitForAlertByThreadId,ntdll.dll,,,,
,,NtWaitForDebugEvent,ntdll.dll,,,,
,,NtWaitForKeyedEvent,ntdll.dll,,,,
,,NtWaitForMultipleObjects,ntdll.dll,,,,
,,NtWaitForMultipleObjects32,ntdll.dll,,,,
,,NtWaitForProcessMutant,ntdll.dll,,,,
,,NtWaitForSingleObject,ntdll.dll,,,,
,,NtWaitForWnfNotifications,ntdll.dll,,,,
,,NtWaitForWorkViaWorkerFactory,ntdll.dll,,,,
,,NtWaitHighEventPair,ntdll.dll,,,,
,,NtWaitLowEventPair,ntdll.dll,,,,
,,NtWorkerFactoryWorkerReady,ntdll.dll,,,,
,,NtWow64AllocateVirtualMemory64,ntdll.dll,,,,
,,NtWow64CallFunction64,ntdll.dll,,,,
,,NtWow64CsrAllocateCaptureBuffer,ntdll.dll,,,,
,,NtWow64CsrAllocateMessagePointer,ntdll.dll,,,,
,,NtWow64CsrCaptureMessageBuffer,ntdll.dll,,,,
,,NtWow64CsrCaptureMessageString,ntdll.dll,,,,
,,NtWow64CsrClientCallServer,ntdll.dll,,,,
,,NtWow64CsrClientConnectToServer,ntdll.dll,,,,
,,NtWow64CsrFreeCaptureBuffer,ntdll.dll,,,,
,,NtWow64CsrGetProcessId,ntdll.dll,,,,
,,NtWow64CsrIdentifyAlertableThread,ntdll.dll,,,,
,,NtWow64CsrNewThread,ntdll.dll,,,,
,,,ntdll.dll,,,,
,,,ntdll.dll,,,,
,,NtWow64CsrSetPriorityClass,ntdll.dll,,,,
,,,ntdll.dll,,,,
,,,ntdll.dll,,,,
,,NtWow64CsrVerifyRegion,ntdll.dll,,,,
,,NtWow64DebuggerCall,ntdll.dll,,,,
,,NtWow64GetCurrentProcessorNumberEx,ntdll.dll,,,,
,,NtWow64GetNativeSystemInformation,ntdll.dll,,,,
,,NtWow64InterlockedPopEntrySList,ntdll.dll,,,,
,,NtWow64IsProcessorFeaturePresent,ntdll.dll,,,,
,,NtWow64QueryInformationProcess64,ntdll.dll,,,,
,,NtWow64QueryVirtualMemory64,ntdll.dll,,,,
,,NtWow64ReadVirtualMemory64,ntdll.dll,,,,
,,NtWow64WriteVirtualMemory64,ntdll.dll,,,,
,,NtWriteFile,ntdll.dll,,,,
,,NtWriteFileGather,ntdll.dll,,,,
,,NtWriteRequestData,ntdll.dll,,,,
,,NtWriteVirtualMemory,ntdll.dll,,,,
,,NtYieldExecution,ntdll.dll,,,,
,,NtdllDefWindowProc_A,ntdll.dll,,,,
,,NtdllDefWindowProc_W,ntdll.dll,,,,
,,NtdllDialogWndProc_A,ntdll.dll,,,,
,,NtdllDialogWndProc_W,ntdll.dll,,,,
,,PfxFindPrefix,ntdll.dll,,,,
,,PfxInitialize,ntdll.dll,,,,
,,PfxInsertPrefix,ntdll.dll,,,,
,,PfxRemovePrefix,ntdll.dll,,,,
,,PssNtCaptureSnapshot,ntdll.dll,,,,
,,PssNtDuplicateSnapshot,ntdll.dll,,,,
,,PssNtFreeRemoteSnapshot,ntdll.dll,,,,
,,PssNtFreeSnapshot,ntdll.dll,,,,
,,PssNtFreeWalkMarker,ntdll.dll,,,,
,,PssNtQuerySnapshot,ntdll.dll,,,,
,,PssNtValidateDescriptor,ntdll.dll,,,,
,,PssNtWalkSnapshot,ntdll.dll,,,,
,,PropertyLengthAsVariant,ntdll.dll,,,,
,,ResCCloseRuntimeView,ntdll.dll,,,,
,,ResCCompareCacheIDs,ntdll.dll,,,,
,,ResCCreateCultureMap,ntdll.dll,,,,
,,ResCCreateDefaultCultureMap,ntdll.dll,,,,
,,ResCCreateRuntimeView,ntdll.dll,,,,
,,ResCDirectoryCreateAndPopulate,ntdll.dll,,,,
,,ResCDirectoryCreateMapping,ntdll.dll,,,,
,,ResCDirectoryFree,ntdll.dll,,,,
,,ResCDirectoryGetBaseFolder,ntdll.dll,,,,
,,ResCDirectoryGetEntry,ntdll.dll,,,,
,,ResCDirectoryGetEntryCopy,ntdll.dll,,,,
,,ResCDirectoryGetEntryEx,ntdll.dll,,,,
,,ResCDirectoryGetEntryExCopy,ntdll.dll,,,,
,,ResCDirectoryGetEntryIndex,ntdll.dll,,,,
,,ResCDirectoryGetEntryIndexEx,ntdll.dll,,,,
,,ResCDirectoryGetFirstEntry,ntdll.dll,,,,
,,ResCDirectoryGetFirstEntryIndex,ntdll.dll,,,,
,,ResCDirectoryGetSegmentIndex,ntdll.dll,,,,
,,ResCDirectoryGetSegmentName,ntdll.dll,,,,
,,ResCDirectoryLoadFixedSize,ntdll.dll,,,,
,,ResCDirectoryOpenMapping,ntdll.dll,,,,
,,ResCFreeCultureMap,ntdll.dll,,,,
,,ResCGetCacheIndices,ntdll.dll,,,,
,,ResCGetCultureID,ntdll.dll,,,,
,,ResCGetCultureIndex,ntdll.dll,,,,
,,ResCGetCultureName,ntdll.dll,,,,
,,ResCGetHighestCacheIndex,ntdll.dll,,,,
,,ResCGetHighestConsecutiveCacheIndex,ntdll.dll,,,,
,,ResCGetIndexedName,ntdll.dll,,,,
,,ResCGetName,ntdll.dll,,,,
,,ResCGetRegistryBaseFolder,ntdll.dll,,,,
,,ResCGetRegistryConfig,ntdll.dll,,,,
,,ResCGetRegistryLatestIndex,ntdll.dll,,,,
,,ResCGetRegistryMappingPrefix,ntdll.dll,,,,
,,ResCGetRegistryStatus,ntdll.dll,,,,
,,ResCGetSubIndexedName,ntdll.dll,,,,
,,ResCInitRuntimeView,ntdll.dll,,,,
,,ResCInitRuntimeViewEx,ntdll.dll,,,,
,,ResCKeDirectoryOpenMapping,ntdll.dll,,,,
,,ResCKeGetBaseFolder,ntdll.dll,,,,
,,ResCKeGetCacheIndices,ntdll.dll,,,,
,,ResCKeInitRuntimeViewEx,ntdll.dll,,,,
,,ResCKeSegmentOpenMapping,ntdll.dll,,,,
,,ResCLoadCultureMap,ntdll.dll,,,,
,,ResCOpenRegistryKey,ntdll.dll,,,,
,,ResCOpenRuntimeView,ntdll.dll,,,,
,,ResCReleaseInitMutex,ntdll.dll,,,,
,,ResCReloadCultureMap,ntdll.dll,,,,
,,ResCRequestInitMutex,ntdll.dll,,,,
,,ResCRuntimeGetAnySegmentData,ntdll.dll,,,,
,,ResCRuntimeGetCultureID,ntdll.dll,,,,
,,ResCRuntimeGetEntryData,ntdll.dll,,,,
,,ResCRuntimeGetEntryDataEx,ntdll.dll,,,,
,,ResCRuntimeGetResourceData,ntdll.dll,,,,
,,ResCRuntimeGetResourceDataEx,ntdll.dll,,,,
,,ResCRuntimeGetResourceDataForCulture,ntdll.dll,,,,
,,ResCRuntimeGetSegmentData,ntdll.dll,,,,
,,ResCRuntimeGetSegmentDataEx,ntdll.dll,,,,
,,ResCRuntimeViewLoadCultureMap,ntdll.dll,,,,
,,ResCSaveRegistryBaseFolder,ntdll.dll,,,,
,,ResCSaveRegistryConfig,ntdll.dll,,,,
,,ResCSaveRegistryLatestIndex,ntdll.dll,,,,
,,ResCSaveRegistryStatus,ntdll.dll,,,,
,,ResCSegmentCreateAndPopulate,ntdll.dll,,,,
,,ResCSegmentCreateMapping,ntdll.dll,,,,
,,ResCSegmentFree,ntdll.dll,,,,
,,ResCSegmentGetData,ntdll.dll,,,,
,,ResCSegmentLoadFixedSize,ntdll.dll,,,,
,,ResCSegmentOpenMapping,ntdll.dll,,,,
,,ResCSegmentReserveMapping,ntdll.dll,,,,
,,ResCSetCacheSecurityType,ntdll.dll,,,,
,,RestoreEm87Context,ntdll.dll,,,,
,,,ntdll.dll,,,,
,,,ntdll.dll,,,,
,,RtlAbortRXact,ntdll.dll,,,,
,,RtlAbsoluteToSelfRelativeSD,ntdll.dll,,,,
,,RtlAcquirePebLock,ntdll.dll,,,,
,,RtlAcquirePrivilege,ntdll.dll,,,,
,,RtlAcquireReleaseSRWLockExclusive,ntdll.dll,,,,
,,RtlAcquireResourceExclusive,ntdll.dll,,,,
,,RtlAcquireResourceShared,ntdll.dll,,,,
,,RtlAcquireSRWLockExclusive,ntdll.dll,,,,
,,RtlAcquireSRWLockShared,ntdll.dll,,,,
,,RtlActivateActivationContext,ntdll.dll,,,,
,,RtlActivateActivationContextEx,ntdll.dll,,,,
,,RtlActivateActivationContextUnsafeFast,ntdll.dll,,,,
,,RtlAddAccessAllowedAce,ntdll.dll,,,,
,,RtlAddAccessAllowedAceEx,ntdll.dll,,,,
,,RtlAddAccessAllowedObjectAce,ntdll.dll,,,,
,,RtlAddAccessDeniedAce,ntdll.dll,,,,
,,RtlAddAccessDeniedAceEx,ntdll.dll,,,,
,,RtlAddAccessDeniedObjectAce,ntdll.dll,,,,
,,RtlAddAce,ntdll.dll,,,,
,,RtlAddActionToRXact,ntdll.dll,,,,
,,RtlAddAtomToAtomTable,ntdll.dll,,,,
,,RtlAddAttributeActionToRXact,ntdll.dll,,,,
,,RtlAddAuditAccessAce,ntdll.dll,,,,
,,RtlAddAuditAccessAceEx,ntdll.dll,,,,
,,RtlAddAuditAccessObjectAce,ntdll.dll,,,,
,,RtlAddCompoundAce,ntdll.dll,,,,
,,RtlAddFunctionTable,ntdll.dll,,,,
,,RtlAddGrowableFunctionTable,ntdll.dll,,,,
,,RtlAddIntegrityLabelToBoundaryDescriptor,ntdll.dll,,,,
,,RtlAddMandatoryAce,ntdll.dll,,,,
,,RtlAddProcessTrustLabelAce,ntdll.dll,,,,
,,RtlAddRange,ntdll.dll,,,,
,,RtlAddRefActivationContext,ntdll.dll,,,,
,,RtlAddRefMemoryStream,ntdll.dll,,,,
,,,ntdll.dll,,,,
,,RtlAddResourceAttributeAce,ntdll.dll,,,,
,,RtlAddSIDToBoundaryDescriptor,ntdll.dll,,,,
,,RtlAddScopedPolicyIDAce,ntdll.dll,,,,
,,RtlAddVectoredContinueHandler,ntdll.dll,,,,
,,RtlAddVectoredExceptionHandler,ntdll.dll,,,,
,,RtlAddressInSectionTable,ntdll.dll,,,,
,,RtlAdjustPrivilege,ntdll.dll,,,,
,,RtlAllocateActivationContextStack,ntdll.dll,,,,
,,RtlAllocateAndInitializeSid,ntdll.dll,,,,
,,RtlAllocateAndInitializeSidEx,ntdll.dll,,,,
,,RtlAllocateHandle,ntdll.dll,,,,
,,RtlAllocateHeap,ntdll.dll,,,,
,,RtlAllocateMemoryBlockLookaside,ntdll.dll,,,,
,,RtlAllocateMemoryZone,ntdll.dll,,,,
,,RtlAllocateWnfSerializationGroup,ntdll.dll,,,,
,,RtlAnalyzeProfile,ntdll.dll,,,,
,,RtlAnsiCharToUnicodeChar,ntdll.dll,,,,
,,RtlAnsiStringToUnicodeSize,ntdll.dll,,,,
,,RtlAnsiStringToUnicodeString,ntdll.dll,,,,
,,RtlAppendAsciizToString,ntdll.dll,,,,
,,RtlAppendPathElement,ntdll.dll,,,,
,,RtlAppendStringToString,ntdll.dll,,,,
,,RtlAppendUnicodeStringToString,ntdll.dll,,,,
,,RtlAppendUnicodeToString,ntdll.dll,,,,
,,RtlApplicationVerifierStop,ntdll.dll,,,,
,,RtlApplyRXact,ntdll.dll,,,,
,,RtlApplyRXactNoFlush,ntdll.dll,,,,
,,RtlAppxIsFileOwnedByTrustedInstaller,ntdll.dll,,,,
,,RtlAreAllAccessesGranted,ntdll.dll,,,,
,,RtlAreAnyAccessesGranted,ntdll.dll,,,,
,,RtlAreBitsClear,ntdll.dll,,,,
,,RtlAreBitsSet,ntdll.dll,,,,
,,RtlAssert,ntdll.dll,,,,
,,RtlAssert2,ntdll.dll,,,,
,,RtlAvlInsertNodeEx,ntdll.dll,,,,
,,RtlAvlRemoveNode,ntdll.dll,,,,
,,RtlBarrier,ntdll.dll,,,,
,,RtlBarrierForDelete,ntdll.dll,,,,
,,RtlCallbackLpcClient,ntdll.dll,,,,
,,RtlCancelTimer,ntdll.dll,,,,
,,RtlCanonicalizeDomainName,ntdll.dll,,,,
,,RtlCapabilityCheck,ntdll.dll,,,,
,,RtlCaptureContext,ntdll.dll,,,,
,,RtlCaptureStackBackTrace,ntdll.dll,,,,
,,RtlCaptureStackContext,ntdll.dll,,,,
,,RtlCharToInteger,ntdll.dll,,,,
,,RtlCheckForOrphanedCriticalSections,ntdll.dll,,,,
,,RtlCheckPortableOperatingSystem,ntdll.dll,,,,
,,RtlCheckProcessParameters,ntdll.dll,,,,
,,RtlCheckRegistryKey,ntdll.dll,,,,
,,RtlCheckSandboxedToken,ntdll.dll,,,,
,,RtlCheckTokenCapability,ntdll.dll,,,,
,,RtlCheckTokenMembership,ntdll.dll,,,,
,,RtlCheckTokenMembershipEx,ntdll.dll,,,,
,,RtlCleanUpTEBLangLists,ntdll.dll,,,,
,,RtlClearAllBits,ntdll.dll,,,,
,,RtlClearBit,ntdll.dll,,,,
,,RtlClearBits,ntdll.dll,,,,
,,RtlCloneMemoryStream,ntdll.dll,,,,
,,,ntdll.dll,,,,
,,RtlCloneUserProcess,ntdll.dll,,,,
,,RtlClosePropertySet,ntdll.dll,,,,
,,RtlCmDecodeMemIoResource,ntdll.dll,,,,
,,RtlCmEncodeMemIoResource,ntdll.dll,,,,
,,RtlCommitDebugInfo,ntdll.dll,,,,
,,RtlCommitMemoryStream,ntdll.dll,,,,
,,,ntdll.dll,,,,
,,RtlCompactHeap,ntdll.dll,,,,
,,RtlCompareAltitudes,ntdll.dll,,,,
,,RtlCompareMemory,ntdll.dll,,,,
,,RtlCompareMemoryUlong,ntdll.dll,,,,
,,RtlCompareString,ntdll.dll,,,,
,,RtlCompareUnicodeString,ntdll.dll,,,,
,,RtlCompareUnicodeStrings,ntdll.dll,,,,
,,RtlCompareVariants,ntdll.dll,,,,
,,RtlCompleteProcessCloning,ntdll.dll,,,,
,,RtlCompressBuffer,ntdll.dll,,,,
,,RtlComputeCrc32,ntdll.dll,,,,
,,RtlComputeImportTableHash,ntdll.dll,,,,
,,RtlComputePrivatizedDllName_U,ntdll.dll,,,,
,,RtlConnectToSm,ntdll.dll,,,,
,,RtlConsoleMultiByteToUnicodeN,ntdll.dll,,,,
,,RtlContractHashTable,ntdll.dll,,,,
,,RtlConvertDeviceFamilyInfoToString,ntdll.dll,,,,
,,RtlConvertExclusiveToShared,ntdll.dll,,,,
,,RtlConvertLCIDToString,ntdll.dll,,,,
,,RtlConvertLongToLargeInteger,ntdll.dll,,,,
,,RtlConvertPropertyToVariant,ntdll.dll,,,,
,,RtlConvertSRWLockExclusiveToShared,ntdll.dll,,,,
,,RtlConvertSharedToExclusive,ntdll.dll,,,,
,,RtlConvertSidToUnicodeString,ntdll.dll,,,,
,,RtlConvertToAutoInheritSecurityObject,ntdll.dll,,,,
,,RtlConvertUiListToApiList,ntdll.dll,,,,
,,RtlConvertUlongToLargeInteger,ntdll.dll,,,,
,,RtlConvertVariantToProperty,ntdll.dll,,,,
,,RtlCopyBitMap,ntdll.dll,,,,
,,RtlCopyContext,ntdll.dll,,,,
,,RtlCopyExtendedContext,ntdll.dll,,,,
,,RtlCopyLuid,ntdll.dll,,,,
,,RtlCopyLuidAndAttributesArray,ntdll.dll,,,,
,,RtlCopyMappedMemory,ntdll.dll,,,,
,,RtlCopyMemory,ntdll.dll,,,,
,,RtlCopyMemoryNonTemporal,ntdll.dll,,,,
,,RtlCopyMemoryStreamTo,ntdll.dll,,,,
,,,ntdll.dll,,,,
,,RtlCopyOutOfProcessMemoryStreamTo,ntdll.dll,,,,
,,,ntdll.dll,,,,
,,RtlCopyRangeList,ntdll.dll,,,,
,,RtlCopySecurityDescriptor,ntdll.dll,,,,
,,RtlCopySid,ntdll.dll,,,,
,,RtlCopySidAndAttributesArray,ntdll.dll,,,,
,,RtlCopyString,ntdll.dll,,,,
,,RtlCopyUnicodeString,ntdll.dll,,,,
,,RtlCrc32,ntdll.dll,,,,
,,RtlCrc64,ntdll.dll,,,,
,,RtlCreateAcl,ntdll.dll,,,,
,,RtlCreateActivationContext,ntdll.dll,,,,
,,RtlCreateAndSetSD,ntdll.dll,,,,
,,RtlCreateAtomTable,ntdll.dll,,,,
,,RtlCreateBootStatusDataFile,ntdll.dll,,,,
,,RtlCreateBoundaryDescriptor,ntdll.dll,,,,
,,RtlCreateEnvironment,ntdll.dll,,,,
,,RtlCreateEnvironmentEx,ntdll.dll,,,,
,,RtlCreateHashTable,ntdll.dll,,,,
,,RtlCreateHashTableEx,ntdll.dll,,,,
,,RtlCreateHeap,ntdll.dll,,,,
,,RtlCreateLpcServer,ntdll.dll,,,,
,,RtlCreateMemoryBlockLookaside,ntdll.dll,,,,
,,RtlCreateMemoryZone,ntdll.dll,,,,
,,RtlCreateProcessParameters,ntdll.dll,,,,
,,RtlCreateProcessParametersEx,ntdll.dll,,,,
,,RtlCreateProcessReflection,ntdll.dll,,,,
,,RtlCreatePropertySet,ntdll.dll,,,,
,,RtlCreateQueryDebugBuffer,ntdll.dll,,,,
,,RtlCreateRegistryKey,ntdll.dll,,,,
,,RtlCreateSecurityDescriptor,ntdll.dll,,,,
,,RtlCreateServiceSid,ntdll.dll,,,,
,,RtlCreateSystemVolumeInformationFolder,ntdll.dll,,,,
,,RtlCreateTagHeap,ntdll.dll,,,,
,,RtlCreateTimer,ntdll.dll,,,,
,,RtlCreateTimerQueue,ntdll.dll,,,,
,,RtlCreateUmsCompletionList,ntdll.dll,,,,
,,RtlCreateUmsThread,ntdll.dll,,,,
,,RtlCreateUmsThreadContext,ntdll.dll,,,,
,,RtlCreateUnicodeString,ntdll.dll,,,,
,,RtlCreateUnicodeStringFromAsciiz,ntdll.dll,,,,
,,RtlCreateUserProcess,ntdll.dll,,,,
,,RtlCreateUserSecurityObject,ntdll.dll,,,,
,,RtlCreateUserStack,ntdll.dll,,,,
,,RtlCreateUserThread,ntdll.dll,,,,
